original_index,agentRate,wizardSuccess,intent,absent_n,composite,text,ville_depart,ville_destination,date_depart,date_retour,budget
17578,4.0,True,book,5,a_definir_apres_selection,That’s fine ; I am but a mere writer after all. And the length of stay certainly trumps the quality of residence. Please book it.,,,,,
17581,5.0,False,book,4,a_definir_apres_selection,I need to get to Madrid please - quickly.,,Madrid,,,
17583,5.0,False,,4,a_definir_apres_selection,"And I need to stay in the heart of the city, near restaurants. Salvador.",Salvador,,,,
17589,5.0,False,,5,a_definir_apres_selection,How much would it be then?,,,,,
17593,5.0,True,book,4,a_definir_apres_selection,"Boy oh boy! I got these 3 clients and these guys gotta have the best of the best, don't ask me why! So what do you have in Dublin that will impress the fellas?",,Dublin,,,
17595,5.0,True,,4,a_definir_apres_selection,Soon after September 10th,,,September 10th,,
17597,5.0,True,,3,a_definir_apres_selection,So Stuttgart to Dublin and if the hotels suck check Valencia,Stuttgart,Valencia,,,
17601,5.0,True,,4,a_definir_apres_selection,"Just to make sure, what do you have in Sao Paulo?",,Sao Paulo,,,
17605,3.0,True,book,1,a_definir_apres_selection,"from 22nd-28nd of september i just wanna flee town and forget about work, family, my mortgage, responsibilities, my alcoholism, etc.. i am thinking Ciudad Juarez
from Dalle",Dalle,Ciudad Juarez,22nd,28nd of september,
17607,3.0,True,,4,a_definir_apres_selection,yeah from dallas,dallas,,,,
17611,3.0,True,,5,a_definir_apres_selection,on the beach?,,,,,
17613,3.0,True,,4,a_definir_apres_selection,whatcha got in punta cana??,,punta cana,,,
17615,3.0,True,,4,a_definir_apres_selection,check Mexico City,,Mexico City,,,
17621,3.0,False,book,1,a_definir_apres_selection,san juan to puebla for under 5500 i will go whenever and am travelling alone ok,san juan,puebla,-1,,5500
17623,5.0,True,book,1,a_definir_apres_selection,ay bruh i got 3300 and some naggy ass parental figures i need out of my hair. where can u get 2 adults from maceio between like ... september 11th and 24th within my budgeT?,maceio,,september 11th,24th,3300
17633,5.0,True,,5,a_definir_apres_selection,oh good enough. howmuch is that package,,,,,
17635,5.0,True,book,5,a_definir_apres_selection,book it please,,,,,
17637,5.0,True,book,3,a_definir_apres_selection,Yes I need to go help 3 pit bulls before it's too late but I have to go where it's easiest and cheapest first. Everyone thinks I'm rich but I do this mainly out of love. Can you get me something in Mexico City for $2400,,Mexico City,,,$2400
17639,5.0,True,,4,a_definir_apres_selection,I can leave from anywhere is necessary,-1,,,,
17641,5.0,True,,3,a_definir_apres_selection,After Sept 7 but I need to be back by Sept 20. Please make sure you give me a hotel located near a park,,,Sept 7,Sept 20,
17643,5.0,True,,5,a_definir_apres_selection,no my assistant will assist me,,,,,
17645,5.0,True,,5,a_definir_apres_selection,Beach could work if we go early in the morning. What do you have in price range?,,,,,
17647,5.0,True,,3,a_definir_apres_selection,What's your cheapest in San Juan close to a park or beach?,,San Juan,,,cheapest
17649,5.0,True,,4,a_definir_apres_selection,What do you have in Athens?,,Athens,,,
17655,5.0,True,book,5,a_definir_apres_selection,"It sounds just fine to me, please go ahead and do the booking",,,,,
17658,4.0,False,,1,a_definir_apres_selection,i want you to recommend me a package in rome that leaves from las vegas. i have a travel window between 20 and 26 september,las vegas,rome,20,26 september,
17662,4.0,True,book,4,a_definir_apres_selection,I need to get to Miami sometimes in the near future,,Miami,,,
17664,4.0,True,,4,a_definir_apres_selection,Kyoto,Kyoto,,,,
17666,4.0,True,,3,a_definir_apres_selection,"ahh ok, I could do Tokyo. but if that's the case I wanna keep it under 3400 cause I could drive otherwise",,Tokyo,,,3400
17668,4.0,True,,4,a_definir_apres_selection,Do you fly to Sacramento?,,Sacramento,,,
17672,4.0,True,,4,a_definir_apres_selection,Can a colleague and I get there for 4200&gt;,,,,,4200
17674,3.0,True,,3,a_definir_apres_selection,Guess what? I'm a recently married person looking for a honeymoon package from osaka to manaus!,osaka,manaus,,,
17676,3.0,True,,4,a_definir_apres_selection,yeah we have 6300 dollars left over after the wedding,,,,,6300
17680,4.0,True,book,3,a_definir_apres_selection,san jose to guadalajara,san jose,guadalajara,,,
17682,4.0,True,,3,a_definir_apres_selection,between septemeber 6 to 21,,,septemeber 6,21,
17684,4.0,True,,4,a_definir_apres_selection,one no,,,,,-1
17686,4.0,True,,3,a_definir_apres_selection,san jose to cordoba,san jose,cordoba,,,
17688,4.0,True,,3,a_definir_apres_selection,san jose to kyoto,san jose,kyoto,,,
17690,4.0,True,,3,a_definir_apres_selection,san jose to calgary,san jose,calgary,,,
17700,5.0,True,book,3,a_definir_apres_selection,"I need to book 4 kids and one adult to Rio de Janeiro, departing from Queenstown.",Queenstown,Rio de Janeiro,,,
17702,5.0,True,,4,a_definir_apres_selection,Nah,,,,,-1
17704,5.0,True,,3,a_definir_apres_selection,Whenever,,,-1,-1,
17708,5.0,True,,5,a_definir_apres_selection,Economy,,,,,
17713,5.0,True,book,3,a_definir_apres_selection,I want to fly from Jerusalem to Rio de Janeiro,Jerusalem,Rio de Janeiro,,,
17719,4.0,False,book,3,a_definir_apres_selection,Toronto to San Diego,Toronto,San Diego,,,
17721,4.0,False,,5,a_definir_apres_selection,1 and depends on how long your stays are,,,,,
17723,4.0,False,,4,a_definir_apres_selection,"$3,700",,,,,"$3,700"
17725,4.0,False,,4,a_definir_apres_selection,Anything better? In Atlanta?,,Atlanta,,,
17731,4.0,False,,3,a_definir_apres_selection,Can you check what you have in Stuttgart for 1 person under $3700?,,Stuttgart,,,$3700
17737,4.0,False,,5,a_definir_apres_selection,How much for just me then?,,,,,
17744,5.0,True,,1,a_definir_apres_selection,"yes im looking for mewtwo in Marseille ook? leaving from Fortaleza
with 2200 sept 11th",Fortaleza,Marseille,sept 11th,,2200
17748,5.0,True,,4,a_definir_apres_selection,go to atlanta then,,atlanta,,,
17756,4.0,True,,3,a_definir_apres_selection,GOING FROM PORTLAND TO MANAUS. 4 KIDS TOO,PORTLAND,MANAUS,,,
17760,4.0,True,,4,a_definir_apres_selection,I DONT KNOW YOU TELL ME,,,-1,,
17762,4.0,True,,4,a_definir_apres_selection,NOPE NOT AT ALL,,,,,-1
17775,4.0,True,,0,a_definir_apres_selection,"rome to goiania and i will go from september eight until twenty five
and i have 4900 dollars in budget",rome,goiania,september eight,twenty five,4900
17777,4.0,True,,5,a_definir_apres_selection,me alone,,,,,
17785,4.0,True,,5,a_definir_apres_selection,i just want to know about the hotel,,,,,
17787,4.0,True,,5,a_definir_apres_selection,"ah, ok, and price for economy?",,,,,
17792,5.0,True,book,4,a_definir_apres_selection,My best friend Paris Hilton and I want to go all out for my birthday this year so you must find me the hippest place in Hiroshima okay?,,Hiroshima,,,
17794,5.0,True,,4,a_definir_apres_selection,Indianapolis,Indianapolis,,,,
17796,5.0,True,,5,a_definir_apres_selection,Neither matters just find us the bestest place where  all the celebrities and rich people stay,,,,,
17800,5.0,True,,4,a_definir_apres_selection,Do you have a 5 star in Kochi?,,Kochi,,,
17802,5.0,True,,4,a_definir_apres_selection,Toronto? I heard Toronto is the BEST!,,Toronto,,,
17808,5.0,True,,5,a_definir_apres_selection,yippeeee how about food?,,,,,
17812,5.0,True,book,5,a_definir_apres_selection,well of course business class yes go ahead send Paris the bill lol,,,,,
17814,5.0,True,book,4,a_definir_apres_selection,my assistant and I want to get to ciudad juarez over the next couple weeks to take care of a little chihuahua,,ciudad juarez,,,
17816,5.0,True,,3,a_definir_apres_selection,between the 9th and the 23rd of september; and i can leave from anywhere,,,9th,23rd of september,
17818,5.0,True,,4,a_definir_apres_selection,uunder 3200 please,,,,,3200
17824,5.0,True,,4,a_definir_apres_selection,can you check Naples in that case,,Naples,,,
17826,5.0,True,,4,a_definir_apres_selection,Atlanta,,Atlanta,,,
17830,5.0,True,book,5,a_definir_apres_selection,let's book :wink:,,,,,
17832,3.0,True,book,4,a_definir_apres_selection,hi hey hello i need to get to Atlanta,,Atlanta,,,
17834,3.0,True,,4,a_definir_apres_selection,and i need to leave form birmingham,birmingham,,,,
17836,3.0,True,,4,a_definir_apres_selection,yeaaa 1700 bucks,,,,,1700
17840,3.0,True,,4,a_definir_apres_selection,september 14 at the earliest,,,september 14,,
17846,4.0,True,book,5,a_definir_apres_selection,I have never used this chat thing before I hope I am doing it right I need to book a most awesome vacation for my grandson and I,,,,,
17850,4.0,True,,4,a_definir_apres_selection,"San Juan. I have lived here for 45 years I moved there after I married his grandfather, he's passed now, he was a good man, I really miss him. My grandson is the light of my life now, his mama works too much.",San Juan,,,,
17854,4.0,True,,4,a_definir_apres_selection,What about La Paz. Is there anything fun for him to do in La Paz?,,La Paz,,,
17856,4.0,True,,3,a_definir_apres_selection,We can only leave after Sept 11 and we need to be back before the start of school on Sept 25th. Do both these packages suit the dates?,,,Sept 11,Sept 25th,
17863,5.0,True,,4,a_definir_apres_selection,I run this start-up in Jerusalem. Do you fly out of there?,Jerusalem,,,,
17866,5.0,True,book,3,a_definir_apres_selection,I've got 9 days to take off this month.. any time is good. I was looking to see where I can go from Barcelona.,,Barcelona,-1,,
17868,5.0,True,,4,a_definir_apres_selection,Nope!,,,,,-1
17878,4.0,True,,2,a_definir_apres_selection,I’d like to go from Ulsan to Indianapolis soon but keep it under 5700 please,Ulsan,Indianapolis,,,5700
17882,4.0,True,,3,a_definir_apres_selection,nope - just soon,,,-1,-1,
17888,4.0,True,,4,a_definir_apres_selection,What can you find me in Maceio? I’d like something in the heart of the city.. maybe near markets or shopping districts,,Maceio,,,
17890,4.0,True,,4,a_definir_apres_selection,Even if I left from Fukuoka instead?,Fukuoka,,,,
17894,4.0,True,,5,a_definir_apres_selection,Price?,,,,,
17896,4.0,True,book,5,a_definir_apres_selection,Ok let’s do it,,,,,
17899,5.0,True,book,3,a_definir_apres_selection,I want to go to Kingston from Queenstown with my bestie! Can you get me there? I want the best you have! Highest ratings!,Queenstown,Kingston,,,
17901,5.0,True,,5,a_definir_apres_selection,Just me and my friend.,,,,,
17903,5.0,True,,4,a_definir_apres_selection,Anytime but soon cuz my bday is in a few days and is doesnt matter how long,,,-1,,
17907,5.0,True,,4,a_definir_apres_selection,Anything in Antonioo?,,Antonioo,,,
17910,5.0,True,book,3,a_definir_apres_selection,Hi! I have 4 children and I would like to take them to Santa Cruz to visit their mom. We are in Monterrey.,Monterrey,Santa Cruz,,,
17914,5.0,True,,3,a_definir_apres_selection,Nope! Whatever is available. We arent picky,,,-1,-1,
17916,5.0,True,,4,a_definir_apres_selection,I cant leave from anywhere else but we can go to San Juan instead.,,San Juan,,,
17918,5.0,True,,5,a_definir_apres_selection,Is there anything shorter?,,,,,
17924,5.0,True,book,5,a_definir_apres_selection,Hola! I need to go on a trip!,,,,,
17926,5.0,True,,4,a_definir_apres_selection,The 6 kids miss their mommy very much. Can you take us to Jerusalem?,,Jerusalem,,,
17928,5.0,True,,4,a_definir_apres_selection,..... I think I got a good idea!! I can maybe go to Naples and since it's so nearby my wife can just walk over from Jerusalem eh?,,Naples,,,
17930,5.0,True,,4,a_definir_apres_selection,Cordoba,Cordoba,,,,
17934,5.0,True,,5,a_definir_apres_selection,How much is it?,,,,,
17943,5.0,True,book,1,a_definir_apres_selection,I need to find something between september 8th and 27th for under 4300 from frankfurt,frankfurt,,september 8th,27th,4300
17945,5.0,True,,4,a_definir_apres_selection,no i just want to know what my options are,,-1,,,
17947,5.0,True,,5,a_definir_apres_selection,"Not yet, can you give me a list of place i can go?",,,,,
17958,4.0,True,book,3,a_definir_apres_selection,"I have 7 kids and we would like to go to Dublin. They want to see their mom, she works there. We live in Santa Cruz.",Santa Cruz,Dublin,,,
17962,4.0,True,,3,a_definir_apres_selection,"nothing in mind, we can go wheneveer",,,-1,-1,
17966,4.0,True,,5,a_definir_apres_selection,What is the hotel rated and what is the guest rating,,,,,
17968,4.0,True,,4,a_definir_apres_selection,Thats pretty pricey for a 2.5 star hotel…..Can you check the shortest trip available to Nagoya?,,Nagoya,,,
17971,5.0,True,book,2,a_definir_apres_selection,Miami from Goiania. 3400 max,Goiania,Miami,,,3400
17973,5.0,True,book,4,a_definir_apres_selection,"Hi there, I really want to go to Osaka but don't really know what kind of trip I want. I heard from my friend you guys have a wide range of offerings so I want to check out what are the availabilities for Osaka.",,Osaka,,,
17975,5.0,True,,4,a_definir_apres_selection,I'm from Cleveland.,Cleveland,,,,
17977,5.0,True,,2,a_definir_apres_selection,Can you show me things between Sept 12 and 28? I've a ballpark budget of 3600.,,,Sept 12,28,3600
17979,5.0,True,,5,a_definir_apres_selection,Do you have other packages with better hotels?,,,,,
17989,5.0,True,book,5,a_definir_apres_selection,Okay thanks for your help! I'll take it.,,,,,
17993,5.0,True,book,5,a_definir_apres_selection,Ok let's go for it,,,,,
17995,5.0,True,book,1,a_definir_apres_selection,I want to go somewhere from toronto. ideally between spt 9 and spt 24. we will be 1 adult and 4 children. we have 13700.,toronto,,spt 9,spt 24,13700
18004,5.0,True,book,4,a_definir_apres_selection,I want to go to queenstown for 6 days,,queenstown,,,
18006,5.0,True,,4,a_definir_apres_selection,san diego,san diego,,,,
18008,5.0,True,,3,a_definir_apres_selection,I have the 12th to 19th off,,,12th,19th,
18010,5.0,True,,4,a_definir_apres_selection,"Yeah I dont have a budget, im treating myself for once.",,,,,-1
18012,5.0,True,,4,a_definir_apres_selection,I am very interested but before I book it can you check Kyoto?,,Kyoto,,,
18019,4.0,True,book,3,a_definir_apres_selection,I would like to go to Ulsan from San Juan with my wife and son. I need inspiration for my novel,San Juan,Ulsan,,,
18021,4.0,True,,4,a_definir_apres_selection,4800 and id like to stay there for 3 days,,,,,4800
18025,4.0,True,,5,a_definir_apres_selection,no but we can stay for 9 days instead of 3,,,,,
18027,5.0,True,book,4,a_definir_apres_selection,Seattle it is!!,,Seattle,,,
18029,5.0,True,,4,a_definir_apres_selection,Good old Atlanta,Atlanta,,,,
18031,5.0,True,,3,a_definir_apres_selection,"Anytime anytime! Just need to be there. Oh also with my 6 lawyers
And my kid.. why not",,,-1,-1,
18035,5.0,True,,5,a_definir_apres_selection,How much is it for everyone?,,,,,
18037,5.0,True,,5,a_definir_apres_selection,Would business class cost a lot more?,,,,,
18044,5.0,True,book,3,a_definir_apres_selection,"I would like to go to somewhere, dont know where tho. I would need to leave from SL and i have 10 days vacation",SL,-1,,,
18046,5.0,True,,4,a_definir_apres_selection,I dont have a date,,,-1,,
18048,5.0,True,,4,a_definir_apres_selection,$0.00,,,,,$0.00
18050,5.0,True,,4,a_definir_apres_selection,ughhhhhhhhhhh i guess i can go up to $400.00 but that's as high as im willing to go.,,,,,$400.00
18052,5.0,True,,4,a_definir_apres_selection,well how about rome then,rome,,,,
18059,5.0,True,book,2,a_definir_apres_selection,I want to leave from Tel Aviv and go to Fortaleza for 2300 with 7 adults,Tel Aviv,Fortaleza,,,2300
